mentions_seen	friends_seen	tweets_seen
34	44	222
43	110	1670
0	25	77
7	53	176
0	140	652
12	33	58
5	11	50
0	246	2656
0	248	2137
0	0	0
0	42	1149
4	11	91
2	67	431
0	57	358
0	34	73
1	3	6
0	295	2986
0	5	60
0	21	394
0	34	129
0	5	24
8	13	49
6	26	185
33	60	535
0	4	12
0	0	0
85	287	1467
0	26	131
8	12	35
0	3	7
0	3	9
13	29	101
3	19	51
5	10	84
1	2	3
31	93	409
0	131	539
3	23	124
8	17	48
20	174	1432
0	0	0
53	540	1621
20	117	1230
9	32	109
0	3414	53600
0	122	1137
0	1370	7128
26	83	849
53	169	678
0	0	0
0	18	39
0	369	1652
63	261	3328
11	30	300
2	3	5
17	92	586
2	8	45
1	55	308
0	0	0
0	2558	18725
146	499	3143
39	291	1664
6	19	63
1	4	6
3	21	139
0	100	457
50	388	2797
9	26	218
2	10	63
0	0	0
1	3	16
0	2	4
0	1	2
0	3	52
0	20	179
13	180	1069
36	143	844
16	40	103
1	5	458
46	274	1202
0	3	9
4	13	35
0	41	131
0	0	0
1	1	1
0	0	0
0	49	162
133	370	3005
0	312	1477
16	31	257
5	17	1923
0	1	22
5	83	628
0	2	60
1	10	22
6	21	212
3	11	26
40	322	3242
17	54	462
59	754	9717
0	0	0
0	0	0
6	9	35
3	30	136
9	41	240
0	0	0
0	12	33
0	6	12
0	379	3513
17	32	219
4	33	116
15	46	232
2	40	208
0	83	652
1	5	15
9	25	154
8	27	53
0	10	41
0	368	2736
0	1	1
21	115	1308
0	0	0
1	17	79
0	177	515
11	21	95
0	0	0
0	1	9
0	4	35
0	0	0
0	0	0
1	6	12
0	0	0
0	1973	14065
0	0	0
0	5	25
95	829	2697
0	1	1
2	16	30
0	9	38
8	25	67
3	377	3462
0	2	16
24	83	435
9	55	274
8	28	391
58	95	374
0	173	638
0	44	401
103	212	1474
2	997	4454
0	11	25
10	28	96
1	3	93
15	52	309
32	74	237
16	87	946
0	0	0
0	4	14
4	11	70
0	22	122
0	1749	11767
0	1	122
0	302	1282
21	82	398
15	153	1553
0	0	0
0	9	33
0	0	0
4	458	4048
9	61	431
10	22	90
0	904	9625
0	5	13
0	10	63
3	6	44
6	12	160
3	114	573
72	189	1762
0	42	114
27	70	334
0	171	1189
11	38	350
0	21	104
241	420	3492
18	242	1152
5	28	63
0	0	0
0	1	2
0	795	2747
5	7	11
0	17	63
0	768	3548
0	0	0
4	37	132
52	155	942
7	28	293
0	11	59
0	6	15
0	1	1
62	350	2164
40	560	4170
2	10	40
0	9	37
5	13	34
79	255	1856
2	3	7
6	29	192
4	8	26
22	77	652
0	0	0
0	3600	29504
0	0	0
0	213	1373
45	487	3175
72	262	1001
2	5	53
0	2	2
0	1	7
0	0	0
51	275	1373
0	0	0
15	25	79
0	342	1760
0	257	1514
49	169	992
4	9	31
0	6	19
0	21	68
0	0	0
3	6	12
1	9	23
69	233	1233
0	51	176
0	19	55
0	1	5
0	19	244
4	11	24
0	1073	5319
0	4	58
0	2	2
0	0	0
0	13	50
0	9	25
0	200	1171
1	1	1
16	377	3626
0	74	571
0	2	2
7	30	560
11	30	171
43	468	3940
0	1567	14784
0	0	0
11	122	846
0	1	451
22	70	902
0	45	273
2	41	100
32	117	646
7	39	261
0	2971	58240
22	589	3902
0	413	3109
12	80	347
0	10	27
1	393	1486
0	1791	18129
0	361	1266
14	46	216
15	16	51
0	4130	26400
0	2028	32250
9	31	58
3	13	35
0	373	2226
6	19	54
15	80	539
0	50	224
5	18	38
1	23	560
0	1	1
0	164	776
7	12	32
20	91	413
15	30	183
1	14	103
28	99	244
2	2	3
9	45	197
0	20	114
0	12	133
1	24	66
25	50	164
0	0	0
1	7	8
0	0	0
0	435	2146
18	42	144
3	431	2640
0	211	2423
0	103	659
14	245	1302
8	43	165
68	121	925
0	373	2342
52	420	1944
0	0	0
34	73	520
2	42	322
49	97	1662
1	4	8
0	2929	45337
101	484	2153
6	19	147
50	85	417
2	9	52
2	210	1329
0	110	732
0	16	77
70	133	651
5	6	58
9	23	361
0	0	0
5	14	67
0	0	0
26	218	1454
4	20	312
35	79	392
0	169	554
2	3	30
5	26	102
0	13	73
0	65	724
100	449	4417
0	266	2520
21	30	73
0	0	0
0	10	18
0	1278	20876
0	14	19
0	866	4934
0	8	9
15	112	536
68	354	4192
0	0	0
5	33	222
0	29	81
0	27	152
86	144	706
0	7	36
86	308	1607
34	183	1379
68	307	1337
51	140	632
0	0	0
0	0	0
37	85	423
1	11	66
1	18	108
2	12	36
0	3	23
5	12	20
0	0	0
0	7	16
13	29	151
0	31	74
6	87	722
0	0	0
22	104	359
0	6	31
6	33	128
35	2627	13648
26	65	190
2	8	20
2	6	34
0	332	3983
5	200	2221
0	146	2715
45	136	1319
0	36	132
0	2	11
0	317	1492
4	6266	44114
11	135	733
45	114	1410
0	0	0
0	0	0
0	24	129
0	0	0
15	33	218
0	491	5999
5	9	15
8	18	58
3	12	38
0	1	6
1	8	163
1	7	36
2	12	53
0	1579	5997
0	172	1353
3	33	255
0	1	2
0	2	6
53	390	3349
8	66	220
1	5	41
16	25	60
19	51	398
29	110	411
0	2	6
1	5	19
0	11721	62968
1	9	36
0	21	103
1	10	26
0	0	0
0	4	7
27	70	238
14	25	98
0	0	0
2	43	139
115	552	1613
1	5	11
29	69	771
0	78	628
29	47	461
0	173	2664
34	165	740
0	262	1023
0	28	275
0	2	9
19	491	3119
8	76	424
5	27	100
0	31	64
8	101	383
0	58	294
1	48	172
46	160	832
12	161	666
36	104	955
7	15	55
0	667	9469
11	18	69
0	43	91
15	19	73
7	15	77
3	36	95
0	2	6
1	3	5
7	62	280
2	11	70
0	1	2
2	6	12
8	14	57
2	759	6417
0	121	851
11	26	58
0	40	84
0	124	434
15	68	361
0	69	235
0	1892	11490
10	34	136
27	140	272
14	153	1365
0	4	12
0	0	0
15	84	399
0	2	4
23	153	984
0	10	131
0	22	280
7	30	165
0	1179	7887
6	128	1744
11	22	84
0	2	5
3	247	1680
0	249	1096
68	325	2495
22	66	670
43	443	1379
11	43	190
0	10	29
145	1578	6480
1	7	31
0	2558	33573
0	761	2601
5	36	136
0	139	461
17	59	256
6	7	9
31	132	496
3	3	5
0	31	151
11	24	94
0	15	84
0	481	3401
13	231	1562
3	30	157
1	1	1
1	8	23
52	171	1021
1	3	8
2	54	165
5	27	177
0	0	0
0	51	124
4	5	14
1	7	19
0	4	7
9	17	85
0	0	0
0	39	120
116	297	1281
0	5	13
8	65	831
6	1330	5713
60	260	1833
0	0	0
0	0	0
0	7	23
1	149	926
18	70	157
74	1975	17255
3	12	26
12	22	73
0	428	4138
1	1	2
12	31	88
0	0	0
0	2	3
0	3	5
0	0	0
1	4	19
14	117	738
30	31	208
5	6	15
29	784	8129
8	79	403
1	5	19
6	35	254
0	3	9
50	99	527
24	73	243
42	182	1421
1	4	4
34	48	240
0	529	2538
1	38	262
39	150	639
0	6	33
0	33	167
2	3	21
0	0	0
0	7	91
0	4	11
6	21	235
9	464	2823
0	61	199
4	33	230
0	0	0
0	481	2237
0	23	81
9	65	365
0	6	58
0	2778	53403
19	134	455
0	10	126
0	39	123
3	10	54
10	60	571
1	5	43
0	12	37
0	98	1343
0	772	2306
0	2	5
1	5	456
65	130	743
53	437	3144
45	121	595
0	0	0
14	72	447
0	13	65
23	25	123
0	2	3
7	119	473
9	199	827
0	1036	8745
7	26	149
0	0	0
0	2	18
12	43	638
1	3	76
0	6	11
11	16	48
6	42	375
0	450	2458
0	0	0
1	9	90
31	77	370
0	96	304
16	211	527
0	2055	18296
3	199	2049
0	81	456
47	323	2711
1	30	260
39	118	483
3	9	17
21	101	968
0	64	335
0	0	0
8	29	67
2	4	39
8	28	272
24	310	3658
0	0	0
0	0	0
0	10	41
0	88	565
5	30	566
0	0	0
0	62	543
1	5	136
49	94	681
2	22	131
0	796	3162
0	5	27
13	82	846
8	73	295
0	17	36
19	44	132
0	0	0
28	126	422
13	61	903
0	22	49
26	319	1862
19	2516	21504
0	0	0
0	34	140
0	11	35
0	18	143
76	1122	6442
0	836	6187
8	98	974
3	10	72
11	25	88
0	0	0
0	1	2
0	35	428
2	67	227
0	1	12
0	208	790
0	36	729
3	21	164
15	71	272
0	175	693
15	33	108
0	0	0
5	14	56
4	11	29
4	7	32
19	76	443
0	49	176
0	0	0
35	75	648
0	157	1289
0	89	715
0	0	0
17	89	605
0	20	30
103	199	1022
0	1	3
0	5	20
0	3	4
0	59	406
12	402	986
25	1666	8467
0	116	1527
117	359	2797
13	173	1389
108	254	1888
2	8	43
34	507	3059
18	35	100
22	73	621
0	43	163
22	31	109
2	7	29
8	13	31
1	5	87
14	86	1534
59	448	3127
9	53	257
7	41	203
0	17	89
0	0	0
0	10409	83974
3	22	302
0	416	2417
46	172	1423
44	55	208
39	73	595
2	9	34
0	7	55
3	10	107
1	5	17
1	2	3
9	21	188
0	0	0
0	1	6
0	1349	9073
0	28	640
0	1	5
0	5	11
13	3176	24886
4	34	116
152	7844	57145
0	73	963
0	32	191
0	0	0
1	1	1
9	40	525
0	17	35
0	78	727
0	2	47
102	665	3516
0	130	844
0	582	4816
3	250	875
1	8	45
2	8	34
5	142	756
26	463	2481
0	12	44
15	69	310
30	161	2087
20	329	1842
20	46	242
18	168	1168
5	14	36
13	17	34
64	174	833
2	2	3
4	24	212
0	1538	12265
0	1422	6731
0	0	0
3	7	29
0	1	6
0	28	111
0	27	170
69	175	1192
5	11	71
0	13	217
3	26	75
24	73	210
0	9	54
2	42	71
0	0	0
0	0	0
58	162	492
0	24	173
0	0	0
27	119	843
19	65	511
0	26	110
8	731	3045
14	94	618
0	3	51
0	2	3
59	301	1197
16	21	55
4	18	125
0	670	5320
22	68	326
0	6	10
13	35	100
5	23	103
63	275	1450
41	1002	4888
0	18	80
0	0	0
0	24	98
2	3	6
14	423	2223
0	100	376
47	262	1812
20	45	897
2	11	161
0	228	1729
0	1	7
4	10	20
0	0	0
0	1213	15848
3	2463	18383
5	56	217
41	118	495
1	45	725
0	0	0
1	22	140
21	87	702
2	28	110
0	394	2643
0	4	4
5	9	86
0	3	10
9	35	181
1	1	5
3	14	57
0	0	0
0	2	2
0	5	27
0	3	9
2	23	62
0	319	3716
43	386	1675
4	84	279
1	12	22
21	131	407
3	15	142
48	167	607
0	108	553
55	1078	8773
0	937	11469
0	0	0
17	755	4991
0	9	54
0	253	1788
0	42	636
0	758	8649
74	466	3776
33	108	957
0	0	0
14	62	526
9	22	166
15	55	311
0	165	1493
34	96	559
6	47	214
30	74	625
0	513	2637
0	48	123
0	77	659
22	101	1311
0	1263	9718
3	152	995
0	0	0
0	21	68
3	33	312
38	244	972
17	61	659
24	53	241
0	0	0
34	422	2671
0	43	298
13	44	207
11	55	226
0	0	0
87	404	3629
0	44	186
6	483	2382
0	25	128
0	173	1112
0	8	37
0	61	306
151	1303	8610
22	126	709
4	22	175
6	18	53
0	124	780
0	22	59
0	13	130
0	2	2
0	13384	135159
17	61	276
25	301	3100
6	84	985
57	322	1598
4	36	81
4	19	156
0	65	668
0	27	141
6	60	337
0	35	209
21	39	183
2	33	152
0	13	119
3	20	296
96	295	2508
12	71	173
0	2	4
36	116	529
0	0	0
29	637	5304
0	0	0
6	17	62
3	8	32
12	28	101
36	153	887
20	129	577
21	139	677
4	58	240
29	200	767
1	3	15
0	1	1
0	1	5
2	53	164
8	25	79
0	0	0
24	565	3028
7	14	91
1	10	33
14	108	1095
0	480	4558
0	13	288
0	0	0
0	741	3781
3	5	28
1	11	60
0	5	19
2	12	86
15	39	160
0	4	45
0	935	8843
0	2	3
20	42	227
3	13	46
8	55	242
1	3	8
55	179	2034
3	8	21
131	310	1289
0	0	0
9	136	741
17	27	243
6	21	86
0	65	509
0	21	83
0	28	118
10	133	457
0	5	13
52	227	3343
58	549	5177
0	72	289
4	20	227
1	1540	7360
33	175	703
0	2	10
2	4	162
6	32	234
0	35	269
0	130	820
0	38	183
5	9	49
59	372	2197
11	31	93
0	1224	6152
1	2	7
16	90	534
13	335	1887
132	701	7185
0	28	102
9	13	24
5	23	368
0	5	5
0	12	59
0	0	0
66	151	528
4	8	34
0	1	1
7	23	163
0	0	0
0	2	10
14	65	349
0	0	0
18	23	217
0	6	19
27	84	852
0	42	1240
11	265	1737
0	0	0
6	79	186
0	0	0
19	130	648
10	70	456
0	0	0
0	174	959
18	40	297
7	1362	11978
6	30	188
45	105	788
0	81	1125
53	736	3394
2	2	2
8	50	601
10	28	126
0	7	61
10	43	110
7	42	174
2	12	82
0	444	3694
0	1	4
0	3	9
79	224	1221
17	69	290
3	45	105
5	23	103
14	35	99
0	3	6
22	164	794
5	16	45
36	89	1781
12	17	34
2	2	14
0	1	6
3	27	351
4	7	7
0	0	0
0	0	0
0	1	1
93	352	1065
17	21	47
19	65	355
0	24	118
3	19	53
23	195	1237
8	20	88
26	153	734
5	92	520
33	212	989
0	29	300
141	1358	14216
0	40	224
0	1	1
0	33	91
0	1249	13148
4	48	419
0	0	0
99	895	5488
0	0	0
47	145	657
0	0	0
30	147	1155
0	0	0
0	9	72
0	1038	7055
12	96	357
0	0	0
0	15	90
0	214	617
4	4	20
2	2	5
0	0	0
36	89	1014
0	12	47
6	26	181
15	28	95
0	19	113
0	0	0
22	165	628
0	0	0
0	26	285
11	351	1827
149	913	7514
0	0	0
96	279	1247
0	5	25
0	0	0
26	1690	14239
1	7	15
0	278	2777
0	46	606
0	165	510
4	89	717
0	11	178
1	395	1650
15	23	158
12	788	4347
14	193	767
5	31	132
100	458	2365
12	42	112
7	15	41
0	11	249
0	15	42
21	105	340
13	25	161
1	8	29
20	55	291
0	0	0
8	24	154
9	43	142
1	12	84
51	960	8501
52	2101	33031
109	672	3619
41	303	1406
1	7	33
7	21	83
58	170	1145
5	13	44
1	5	33
0	236	2364
0	68	2111
164	756	4395
3	5	24
0	0	0
0	4	6
14	23	111
0	120	696
0	0	0
0	8	20
11	60	540
123	982	6786
3	8	75
0	11	37
22	373	2197
0	1	4
5	16	43
0	9	49
2	4	5
0	192	975
0	815	11757
0	0	0
40	549	3708
4	73	321
0	0	0
0	7	20
50	3779	22421
13	334	1157
66	165	2720
65	489	2552
37	89	458
0	50	768
5	52	236
0	47	273
0	0	0
44	13304	203247
5	589	3590
13	31	94
1	12	109
0	11	31
36	97	961
0	3	3
0	0	0
0	14	54
2	18	64
0	210	1516
0	4	10
0	49	132
46	267	2067
12	205	1480
0	2	3
9	101	301
0	2556	21119
0	40	405
1	5	29
37	158	1236
21	49	214
9	22	214
0	4	8
49	188	1046
17	52	214
0	3	6
45	123	808
9	28	88
7	22	97
0	0	0
5	21	221
35	166	6317
8	29	113
0	114	2133
23	202	888
162	1747	13246
5	436	1474
61	352	1814
0	10	15
0	0	0
4	18	110
81	296	1752
86	312	2154
14	42	292
0	12	61
16	28	212
5	118	436
1	6	14
0	64	478
20	161	991
4	19	111
39	436	1870
0	2	18
44	340	1959
9	1242	7114
57	414	8059
185	7192	56218
0	48	99
0	423	3948
33	45	155
99	619	5266
0	1	2
3	4	21
0	872	7576
46	260	1501
0	1036	6484
0	854	7277
0	218	1062
0	0	0
56	1442	7122
0	44	133
24	66	535
0	0	0
0	2	20
1	101	915
16	55	189
0	7	20
0	200	1284
81	823	3077
8	9	41
1	108	675
0	0	0
66	1687	21735
131	415	3192
11	61	200
0	9	29
0	0	0
12	1851	7660
3	47	344
68	461	2797
0	176	1815
136	567	2221
116	569	4039
0	83	514
50	222	703
18	662	3883
0	7	89
17	65	251
0	423	2569
0	0	0
0	0	0
0	2	4
0	19	139
8	26	65
0	22	102
0	1	10
0	21	173
0	4	117
0	24	1740
27	126	686
2	9	66
0	6	34
3	5	37
5	5	11
0	213	1003
6	67	612
0	0	0
7	1258	9576
3	18	80
61	398	3486
0	1	1
0	53	280
153	451	2149
0	30	134
13	46	227
9	20	170
4	106	1192
0	111	567
0	34	365
23	165	1231
0	8	53
0	0	0
2	4	10
12	37	379
53	76	736
18	119	601
1	2	7
0	0	0
3	15	60
0	2	2
0	13	43
0	93	387
0	34	121
5	6	9
1	4661	35486
1	25	90
5	135	1362
85	646	3748
0	19	59
0	188	3724
7	25	58
0	1	2
0	1	5
0	58	178
5	11	19
0	0	0
7	132	568
1	90	550
0	43	988
0	3263	42595
0	511	5381
1	6	17
2	7	12
0	0	0
0	24	118
40	119	632
54	273	1199
0	1	1
10	10	22
4	17	119
0	4968	41410
6	18	73
0	7	150
1	20	112
5	12	43
26	173	1173
102	658	6413
0	6	26
0	817	6166
0	395	3124
0	0	0
8	16	141
0	147	718
29	68	283
0	8	32
321	2023	15800
0	14	56
0	1976	35658
0	18	77
0	104	524
0	170	697
4	14	82
2	9	21
73	619	6149
5	16	38
37	712	4634
0	227	2645
0	5306	34365
0	4	33
2	39	483
0	12	46
5	10	108
0	67	392
0	1414	4251
0	83	446
118	541	6293
158	748	3997
0	16	32
14	108	655
0	100	799
1	34	237
0	1	1
0	1205	6004
13	36	102
0	128	712
0	0	0
11	39	166
0	127	986
28	109	698
5	44	227
17	154	1336
1	19	107
1	11	46
0	10	329
25	364	4880
13	37	201
7	150	1111
4	18	246
0	44	170
8	14	61
0	434	2281
0	504	9929
0	14	443
21	26	54
92	696	3556
99	360	2007
2	212	2829
0	0	0
5	15	202
0	21	73
0	2	8
0	232	2496
3	319	2093
10	20	50
31	179	2461
36	102	637
0	468	2282
8	36	235
4	15	86
6	342	2593
0	6092	35201
33	158	1062
72	255	2167
0	0	0
18	143	587
0	3	4
0	140	1690
0	12	92
25	48	370
10	33	85
0	3989	26337
159	802	8568
0	32	200
35	115	418
20	67	604
0	9	80
38	164	949
0	0	0
0	509	3119
0	0	0
0	2	19
146	1464	6719
14	171	709
8	14	68
2	11	23
0	5	50
0	7	53
7	9	23
0	1448	12297
0	3	6
0	11	47
0	61	311
0	3124	29140
0	0	0
0	0	0
0	246	1569
59	414	3554
26	131	491
0	0	0
0	6	70
0	2586	22715
0	1983	17870
15	86	512
0	4	23
6	9	23
0	2237	22036
0	165	661
7	18	63
0	477	4317
17	53	502
0	0	0
0	0	0
5	32	320
35	557	3541
27	345	2318
3	50	228
0	270	1240
1	2	9
0	3	24
7	43	247
2	260	1699
0	64	2041
11	47	299
41	86	416
0	34	212
33	263	2017
146	535	4640
13	18	99
27	31	103
34	158	1931
1	81	334
0	13	69
0	1	6
0	277	1804
1	6	23
22	176	1297
0	0	0
0	0	0
0	23	98
167	590	7468
0	84	433
56	137	1300
16	43	718
9	48	401
0	14	138
0	1300	10650
0	0	0
2	2	3
50	167	880
0	8	15
1	3	26
14	59	508
0	241	1568
3	148	412
12	82	963
1	10	10
0	69	248
0	0	0
0	2	6
0	2	12
0	138	808
36	419	2441
3	17	99
0	0	0
0	0	0
10	38	136
0	5	7
0	587	5284
0	2	5
7	8	42
0	2	43
0	43	228
0	234	1887
168	419	5588
0	0	0
5	10	53
36	278	1113
0	3	9
18	99	244
4	7	39
6	37	115
37	299	2436
101	935	14486
0	8	26
0	23	49
0	1027	14741
0	1	7
32	306	1919
1	6	33
17	78	794
0	1647	14945
94	14106	116496
0	16	57
4	12	88
5	10	23
0	25	224
46	155	917
19	187	1267
4	77	414
0	2	15
0	2	31
0	4	8
1	56	503
28	42	208
59	153	681
46	173	841
25	216	1238
0	180	944
0	74	1101
0	0	0
32	131	1106
44	149	651
142	857	6249
0	0	0
11	121	723
116	697	6270
6	29	247
9	29	135
1	3	5
9	13	31
0	34	816
0	3	20
17	59	672
0	84	556
19	42	167
162	1756	25951
0	119	889
61	2163	14957
2	21	45
4	11	21
2	337	2388
0	1431	11040
25	70	254
0	0	0
0	1037	7053
25	84	470
4	17	103
0	10	38
10	329	2492
0	142	928
0	153	977
43	148	843
60	713	6253
0	406	3630
0	0	0
29	99	301
0	26	174
0	0	0
0	17	136
0	2107	20084
1	18	83
15	122	1119
0	30	120
33	119	1426
3	10	125
0	51	195
26	78	981
0	0	0
9	32	234
17	49	153
0	1	15
2	16	75
0	0	0
6	8	49
5	65	185
0	0	0
29	98	904
0	10628	68506
6	34	99
15	50	185
18	36	230
1	115	837
0	0	0
67	159	698
3	96	550
14	63	632
31	102	990
0	0	0
0	0	0
19	222	1410
1	2	15
5	9	46
21	170	624
0	2	7
0	137	2163
9	24	147
16	222	1346
3	14	45
6	43	268
32	57	419
5	11	36
81	464	2871
35	617	4019
96	12738	71807
0	33	83
3	17	130
6	151	990
0	1	5
55	215	1068
4	30	219
0	0	0
0	0	0
0	30	59
30	822	8858
7	53	506
43	284	2280
8	133	2972
0	25	153
0	42	359
0	5	20
78	489	3266
0	146	456
78	186	649
0	0	0
6	43	169
0	306	3796
0	3815	29927
0	20	129
0	0	0
8	14	87
0	414	4379
0	1	2
0	0	0
0	1500	25451
0	54	276
0	1	1
0	0	0
1	1	1
17	28	228
0	115	1555
22	88	528
38	235	688
0	2189	18859
0	0	0
0	0	0
3	111	542
7	44	121
0	73	1276
0	7	29
44	126	558
0	1	1
0	2	4
4	7	23
11	24	83
0	615	2665
75	284	2559
0	28	85
8	152	822
57	258	1580
11	51	563
0	0	0
20	44	282
58	368	1362
5	10	28
0	198	1002
13	82	253
0	540	4160
3	15	58
5	10	55
32	863	4007
0	2	4
0	18	60
0	235	6284
115	2567	43505
0	1	2
0	7	30
0	210	941
9	48	304
0	0	0
0	6	23
3	108	1415
13	32	180
0	0	0
0	0	0
27	204	1617
64	540	2991
3	9	77
1	842	7579
31	219	1791
0	2	8
24	75	534
1	7	13
1	3	7
0	0	0
5	24	45
0	0	0
0	0	0
1	4	12
0	21	48
7	28	212
0	7	21
18	61	521
18	53	271
33	64	413
0	3	9
53	273	2500
33	68	179
83	450	1852
10	179	737
1	3	9
0	0	0
5	17	49
9	58	252
0	2	14
12	155	1511
23	30	143
0	13	40
6	20	136
0	218	2394
5	92	336
0	16	110
31	71	596
12	75	485
86	339	3422
0	864	8020
0	4	56
0	0	0
0	0	0
0	19	83
0	117	872
0	2	4
0	1	2
34	126	1256
26	134	931
7	73	488
11	62	148
0	3	9
0	7	53
0	0	0
0	1	2
0	230	1207
100	368	2149
0	273	2251
0	1	72
15	22	97
47	224	1091
11	129	473
6	27	132
6	28	282
111	317	1290
8	75	424
23	111	298
0	21	417
86	807	5347
5	2125	11263
0	1259	12213
0	0	0
1	3	145
60	418	1607
5	35	155
0	1	1
1	7	16
23	64	233
9	440	2751
54	392	2267
13	38	143
54	114	686
0	38	1270
20	26	302
32	323	2124
5	5	7
0	2	5
9	73	240
98	625	2510
4	38	207
22	130	656
8	25	265
0	395	2804
94	333	3340
27	70	307
0	297	1769
0	0	0
0	0	0
9	15	149
4	9	23
0	2	2
84	3081	32457
0	26	121
7	8	20
15	81	229
6	16	98
0	70	263
56	119	884
0	19	40
0	0	0
0	5	27
0	2	8
0	535	1646
0	4	26
0	182	1668
0	14	95
9	74	455
0	4	6
1	8	45
3	18	51
0	8	88
0	53	216
2	4	25
0	142	672
73	1081	6170
21	57	288
0	37	114
0	37	211
1	61	240
28	65	325
6	15	27
1	1	8
0	475	2041
0	5	15
40	183	816
9	30	407
0	0	0
0	36	151
0	45	165
39	204	3160
18	39	291
8	77	594
0	607	3284
3	14	39
1	130	942
0	1	1
0	250	983
0	0	0
0	0	0
0	2	7
5	23	55
0	228	858
3	4	4
26	60	212
12	36	598
0	536	3617
1	4	19
32	99	361
0	4	19
0	0	0
1	27	185
5	61	265
1	11	114
5	31	191
2	2	15
13	189	2818
0	253	2693
0	376	3083
0	284	1945
6	9	46
0	0	0
1	4	13
13	21	70
3	115	754
50	269	792
11	43	228
0	0	0
17	19	55
0	1	1
66	209	2270
108	866	7138
0	4463	37205
3	128	917
0	2	2
18	370	2821
34	85	730
0	7	22
0	22	114
9	15	52
0	414	3495
1	9	26
3	17	302
2	10	116
0	0	0
0	0	0
6	16	86
65	2061	26065
6	132	1341
12	330	2175
14	386	2042
23	60	731
0	576	6961
0	3	32
0	1	3
34	87	534
0	288	2450
58	149	1229
0	3035	21137
3	63	242
29	277	1979
34	122	1000
8	280	1370
0	0	0
2	3	38
0	25	85
0	127	767
0	11	84
5	54	301
0	14	128
6	27	131
6	23	133
0	71	384
0	0	0
0	0	0
0	0	0
0	0	0
30	105	526
31	283	1597
0	6	17
4	12	42
1	2	4
37	79	574
7	97	646
0	0	0
1	48	171
0	17	65
1	11	46
0	8	45
9	37	190
12	48	186
47	261	1894
125	1738	9298
0	1	6
26	59	311
4	16	62
149	291	2427
0	42	98
4	12	51
47	311	1165
0	13	27
5	20	42
43	71	557
0	40	111
12	20	137
21	48	177
0	1	1
0	0	0
4	67	722
12	111	661
1	3	8
0	0	0
47	901	8932
2	31	158
0	0	0
0	0	0
0	2	4
7	209	540
0	3	3
0	8	45
0	6	88
0	3	6
9	267	1650
0	43	818
0	469	4632
65	180	1209
3	19	75
0	139	1913
2	5	32
0	9	23
6	8	9
0	0	0
145	705	5408
25	107	982
29	139	608
13	23	75
10	41	206
0	0	0
1	21	184
4	57	261
8	23	333
0	183	728
0	0	0
0	3086	55619
0	4363	34420
0	1	2
0	5	14
3	8	32
0	99	425
5	19	247
0	1	2
0	2	99
0	229	1783
20	57	191
29	40	105
1	7	265
39	196	1201
9	58	417
1	57	241
6	33	324
6	28	88
0	622	6394
71	761	4795
0	312	3216
32	2398	12925
0	1	1
0	0	0
111	771	3809
48	118	611
0	175	2101
24	103	818
19	240	706
1	61	193
0	2076	11855
0	9	56
14	42	170
1	1	1
0	4	9
32	157	799
5	23	85
1	10	57
78	318	1348
0	141	616
0	405	2767
0	2	3
0	0	0
0	12	30
4	19	71
0	6	11
0	1	6
9	56	193
13	75	330
1	5	126
0	0	0
0	2	7
29	105	514
14	23	119
0	72	494
1	2	13
0	909	10007
18	69	484
0	0	0
0	61	223
17	143	647
54	119	677
34	97	368
0	0	0
2	7	34
7	20	127
0	57	208
69	688	3651
7	10	61
0	19	44
44	367	3037
35	3301	26703
1	9	36
2	177	1950
2	2	3
22	94	353
0	261	1161
0	0	0
0	1	7
1	3	5
0	39	183
0	65	317
0	7	249
18	41	205
4	6	298
0	1	4
0	10	15
50	138	2147
12	242	1107
28	98	508
34	102	328
17	55	376
7	36	369
6	96	368
0	24	345
46	312	1359
0	3	9
0	6	30
0	1	2
22	152	1051
8	50	234
5	15	67
2	25	239
21	125	863
2	4	9
38	153	573
5	14	32
7	23	70
2	4	10
17	121	912
0	0	0
106	5860	29334
24	93	411
0	4	8
41	845	4843
2	7	35
4	9	24
25	75	875
0	5713	33282
45	174	1620
3	12	354
0	509	1883
0	0	0
0	0	0
34	58	145
4	8	22
1	3	9
59	240	1188
28	234	961
34	109	254
0	29150	172442
0	42	94
0	7	14
0	0	0
0	7	19
0	82	987
23	357	3576
0	23	36
0	878	8324
0	0	0
78	395	7711
0	3	3
38	561	1693
8	11	92
0	2	34
14	24	182
0	482	5859
185	973	5471
10	118	357
1	1	1
0	0	0
1	10	50
4	9	12
0	101	1536
0	1114	7561
16	49	190
22	350	1348
0	106	793
0	1295	9013
0	794	11213
0	129	515
0	19	65
0	0	0
41	353	2716
0	239	1489
16	69	472
0	3	3
0	0	0
104	353	2671
21	59	348
58	146	2423
8	55	241
98	349	1505
0	6	37
0	0	0
4	65	172
0	14	40
11	80	497
0	10	140
0	970	9896
32	87	326
7	23	107
0	61	219
56	417	2049
4	206	859
0	1982	21496
0	4	11
2	3	6
0	0	0
0	0	0
24	140	949
6	63	312
0	30	94
0	0	0
0	280	2874
24	385	1064
6	47	318
9	10	29
0	15	32
11	15	28
22	40	153
0	68	232
10	68	934
0	156	752
0	27	82
1	9	67
0	2	10
32	67	260
14	21	192
0	34	213
2	9	15
0	0	0
23	49	264
35	56	268
0	23	234
33	81	566
34	102	397
8	19	225
34	161	841
2	10	50
38	78	506
5	12	26
